signal_source,feature_mode,autocorr,snr,between_tract,arch,seed,tract_fips,method,recovery_r,morans_i_true,morans_i_output,wtvr_achieved,generator_commit
latent,na,weak,high,high,na,123,47065011444,dasymetric,0.0025261543618263927,0.022473300405521354,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011444,pycnophylactic,7.947027835594722e-05,0.022473300405521354,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011444,ceiling_gbm,0.004764864767422085,0.022473300405521354,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,high,high,sage,123,47065011444,granite,0.007643134986686756,0.022473300405521354,0.9976443233156321,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011447,dasymetric,0.05255908383445499,0.04715333509566131,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011447,pycnophylactic,0.02382966336196572,0.04715333509566131,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011447,ceiling_gbm,0.06885143512656745,0.04715333509566131,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,high,high,sage,123,47065011447,granite,0.015144650885503878,0.04715333509566131,0.9821441768100904,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011900,dasymetric,0.0405672229581165,0.04639828084787759,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011900,pycnophylactic,0.010365212974976825,0.04639828084787759,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,weak,high,high,na,123,47065011900,ceiling_gbm,0.08043069145583578,0.04639828084787759,,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,weak,high,high,sage,123,47065011900,granite,-0.01404241439167388,0.04639828084787759,0.9925694722593579,0.13346459142986108,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000600,dasymetric,-0.004152640953003337,0.05272756102082586,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000600,pycnophylactic,-0.014497834695609885,0.05272756102082586,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000600,ceiling_gbm,0.023271878452857598,0.05272756102082586,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065000600,granite,-0.06354688541824054,0.05272756102082586,0.9651623458255291,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000700,dasymetric,-0.007746456130728772,0.04327484638986171,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000700,pycnophylactic,0.01821060006050645,0.04327484638986171,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065000700,ceiling_gbm,0.04520146910919197,0.04327484638986171,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065000700,granite,-0.011295789206136074,0.04327484638986171,0.9814493227838083,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001200,dasymetric,-0.007683662734142746,0.03111680076505064,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001200,pycnophylactic,-0.06079907375046386,0.03111680076505064,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001200,ceiling_gbm,-0.00021240406283573043,0.03111680076505064,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065001200,granite,-0.022255098123990444,0.03111680076505064,0.99405899446054,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001800,dasymetric,0.009691074025292288,0.02852409068459292,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001800,pycnophylactic,-0.01648430216050895,0.02852409068459292,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001800,ceiling_gbm,0.045894282546770755,0.02852409068459292,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065001800,granite,-0.032314388190007204,0.02852409068459292,0.9830642137316977,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001900,dasymetric,0.0033006357034674667,0.047887316366839815,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001900,pycnophylactic,-0.01565388218698909,0.047887316366839815,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065001900,ceiling_gbm,0.022158679498169125,0.047887316366839815,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065001900,granite,-0.007070403404474668,0.047887316366839815,0.9918419316304158,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065002400,dasymetric,-0.01207613339769117,0.06670209839389286,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065002400,pycnophylactic,0.024489811949075055,0.06670209839389286,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065002400,ceiling_gbm,0.06171601148404999,0.06670209839389286,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065002400,granite,-0.009081275499834741,0.06670209839389286,0.9844617073501589,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065003400,dasymetric,-0.058090558440219535,0.03321686098057577,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065003400,pycnophylactic,-0.00710763621831924,0.03321686098057577,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065003400,ceiling_gbm,0.08375312975342157,0.03321686098057577,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065003400,granite,0.0013552417860816463,0.03321686098057577,0.992607431954874,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010431,dasymetric,-0.009450209850998398,0.05824291651604112,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010431,pycnophylactic,0.004111845576552023,0.05824291651604112,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010431,ceiling_gbm,0.08675102308841277,0.05824291651604112,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065010431,granite,0.023801936722263703,0.05824291651604112,0.9920965361428241,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010433,dasymetric,0.026232277759855073,0.044359929996121664,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010433,pycnophylactic,-0.02139011501668456,0.044359929996121664,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010433,ceiling_gbm,0.05357963062485729,0.044359929996121664,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065010433,granite,-0.028101387978043717,0.044359929996121664,0.9850163755399346,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010435,dasymetric,0.02666694727909794,0.0647634767489748,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010435,pycnophylactic,-0.029232301083830917,0.0647634767489748,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065010435,ceiling_gbm,0.051779802746494456,0.0647634767489748,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065010435,granite,-0.011274839800594358,0.0647634767489748,0.9949495156483181,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011311,dasymetric,0.024041284965613863,0.050732198784111726,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011311,pycnophylactic,0.0030936420701384304,0.050732198784111726,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011311,ceiling_gbm,0.053971183601708564,0.050732198784111726,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011311,granite,-0.018884049775463596,0.050732198784111726,0.9930317939727094,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011321,dasymetric,-0.006410191784215794,0.05095972478785369,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011321,pycnophylactic,0.011957481040816688,0.05095972478785369,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011321,ceiling_gbm,0.09286217697092385,0.05095972478785369,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011321,granite,-0.009767780212035873,0.05095972478785369,0.9922541033882442,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011324,dasymetric,0.3128780813260283,-0.18179903366538952,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011324,pycnophylactic,-0.027103494246201433,-0.18179903366538952,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011324,ceiling_gbm,-0.05862343690421619,-0.18179903366538952,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011324,granite,-0.08539642317147084,-0.18179903366538952,0.1695245056604556,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011325,dasymetric,0.04258674632700636,0.047002676951906096,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011325,pycnophylactic,0.012268149133261345,0.047002676951906096,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011325,ceiling_gbm,0.02148364900039688,0.047002676951906096,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011325,granite,0.017846589471055878,0.047002676951906096,0.9902705636576159,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011326,dasymetric,-0.008071553873097983,0.052548516485685884,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011326,pycnophylactic,-0.037581224021704454,0.052548516485685884,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011326,ceiling_gbm,0.07044398487293538,0.052548516485685884,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011326,granite,0.014669438747725529,0.052548516485685884,0.9969859207704298,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011402,dasymetric,-0.06629342223147033,0.05139393873336701,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011402,pycnophylactic,0.03514548496125478,0.05139393873336701,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011402,ceiling_gbm,0.06268811141946903,0.05139393873336701,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011402,granite,0.005974632535402158,0.05139393873336701,0.9789370688573479,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011413,dasymetric,-0.05106208283367502,0.03906329640720413,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011413,pycnophylactic,0.02253909792989726,0.03906329640720413,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011413,ceiling_gbm,0.050811622194563866,0.03906329640720413,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011413,granite,-0.0021023347315948706,0.03906329640720413,0.9817047092948796,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011444,dasymetric,-0.0007199898568649444,0.04522746170042098,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011444,pycnophylactic,0.01607664109553823,0.04522746170042098,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011444,ceiling_gbm,0.014685542382870684,0.04522746170042098,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011444,granite,0.0023857642936794925,0.04522746170042098,0.9948256782976466,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011447,dasymetric,-0.06083624858152063,0.045723316836154965,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011447,pycnophylactic,-0.0415237991987883,0.045723316836154965,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011447,ceiling_gbm,0.1099600710111186,0.045723316836154965,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011447,granite,-0.007903715913189854,0.045723316836154965,0.9844207984237408,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011900,dasymetric,-0.09744020301586805,0.07696365791104891,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011900,pycnophylactic,-0.14558619922463945,0.07696365791104891,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,42,47065011900,ceiling_gbm,0.16681704729814867,0.07696365791104891,,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,42,47065011900,granite,0.1145157991936109,0.07696365791104891,0.9625848120248514,0.5429839410014458,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000600,dasymetric,0.026171106953708584,0.054396102765062286,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000600,pycnophylactic,-0.003914644641573487,0.054396102765062286,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000600,ceiling_gbm,0.03174533658154169,0.054396102765062286,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065000600,granite,-0.042189893465960034,0.054396102765062286,0.9965290986292353,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000700,dasymetric,-0.039516295781092184,0.04156436667014927,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000700,pycnophylactic,-0.01477216483136166,0.04156436667014927,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065000700,ceiling_gbm,0.01709216622462747,0.04156436667014927,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065000700,granite,0.027153554480505035,0.04156436667014927,0.9734774118220402,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001200,dasymetric,0.03834147765562566,0.047099173507010816,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001200,pycnophylactic,-0.042927015099452875,0.047099173507010816,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001200,ceiling_gbm,0.05774355340677846,0.047099173507010816,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065001200,granite,0.0150852904113845,0.047099173507010816,0.9744808696681706,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001800,dasymetric,0.00604622498591795,0.052933816957996406,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001800,pycnophylactic,0.02084625139138889,0.052933816957996406,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001800,ceiling_gbm,0.05694798339317106,0.052933816957996406,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065001800,granite,-0.019266340756282738,0.052933816957996406,0.9796807479608101,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001900,dasymetric,-0.0012348905582308118,0.0368657311347473,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001900,pycnophylactic,-0.01063362417695998,0.0368657311347473,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065001900,ceiling_gbm,-0.0242064020675232,0.0368657311347473,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065001900,granite,0.0315788316170259,0.0368657311347473,0.9830135827798888,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065002400,dasymetric,-0.00693866216642907,0.04657016604127609,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065002400,pycnophylactic,-0.016490695876778386,0.04657016604127609,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065002400,ceiling_gbm,0.0860614847583419,0.04657016604127609,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,coordinates_only,medium,low,low,sage,17,47065002400,granite,-0.0328479443928116,0.04657016604127609,0.9957669651367351,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
latent,na,medium,low,low,na,17,47065003400,dasymetric,-0.012971096720434101,0.024040213221471818,,0.5242615577854214,cdc860a4d36cbadb0e6e9865cd31c55d89aaa81b
